ano;estado;uf;partido;part;id;ideol;estruturacao;candleg;candexec;coligacao;votos/leg;votos/exec;eleitorado;pib;pib_cat;idh;idh_cat
2014.00;RJ;59.00;PCdoB;3.00;PCdoB2014RJ;1.00;1.00;1.03;0.00;0.00;149521.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PCB;4.00;PCB2014RJ;1.00;0.00;0.03;1.00;0.00;6151.00;8950.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PDT;6.00;PDT2014RJ;1.00;1.00;0.87;0.00;0.00;365751.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PEN;7.00;PEN2014RJ;2.00;0.00;0.96;0.00;0.00;109644.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PHS;10.00;PHS2014RJ;1.00;0.00;1.36;0.00;0.00;143549.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PMDB;12.00;PMDB2014RJ;0.00;1.00;0.87;1.00;1.00;1498866.00;3242513.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PMN;13.00;PMN2014RJ;1.00;1.00;0.19;0.00;1.00;37617.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PP;14.00;PP2014RJ;2.00;1.00;0.86;0.00;1.00;384782.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PPL;16.00;PPL2014RJ;1.00;1.00;0.43;0.00;1.00;12171.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PPS;17.00;PPS2014RJ;1.00;1.00;0.29;0.00;1.00;96429.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PR;18.00;PR2014RJ;2.00;0.00;1.26;1.00;1.00;668420.00;1576511.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PRB;19.00;PRB2014RJ;2.00;0.00;1.21;1.00;0.00;285709.00;1619165.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PROS;21.00;PROS2014RJ;2.00;0.00;0.36;0.00;1.00;106682.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PRP;22.00;PRP2014RJ;2.00;0.00;0.73;0.00;1.00;56152.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PRTB;23.00;PRTB2014RJ;2.00;0.00;1.03;0.00;1.00;99024.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PSB;24.00;PSB2014RJ;1.00;0.00;1.19;0.00;0.00;182054.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PSC;25.00;PSC2014RJ;2.00;0.00;0.59;0.00;1.00;117007.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PSD;26.00;PSD2014RJ;2.00;1.00;0.41;0.00;1.00;759338.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PSDB;27.00;PSDB2014RJ;0.00;1.00;0.59;0.00;1.00;248620.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PSDC;28.00;PSDC2014RJ;2.00;0.00;0.84;0.00;1.00;167020.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PSL;29.00;PSL2014RJ;2.00;1.00;1.36;0.00;1.00;273030.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PSOL;30.00;PSOL2014RJ;1.00;1.00;0.93;1.00;0.00;553465.00;712734.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PSTU;32.00;PSTU2014RJ;1.00;1.00;0.26;1.00;0.00;10138.00;33442.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PT;33.00;PT2014RJ;1.00;1.00;0.89;1.00;1.00;607282.00;798897.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PTdoB;34.00;PTdoB2014RJ;2.00;1.00;1.07;0.00;1.00;133982.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PTB;35.00;PTB2014RJ;2.00;1.00;1.11;0.00;1.00;224605.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PTC;36.00;PTC2014RJ;2.00;0.00;1.04;0.00;1.00;101975.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PTN;37.00;PTN2014RJ;2.00;1.00;0.56;0.00;1.00;113894.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;PV;38.00;PV2014RJ;1.00;0.00;0.73;0.00;1.00;79738.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RJ;59.00;SD;39.00;SD2014RJ;2.00;0.00;0.71;0.00;1.00;324597.00;0.00;12141145.00;671077.00;5.00;0.76;3.00
2014.00;RN;60.00;DEM;1.00;DEM2014RN;2.00;1.00;0.25;0.00;1.00;139607.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PCdoB;3.00;PCdoB2014RN;1.00;1.00;0.75;0.00;1.00;72499.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PDT;6.00;PDT2014RN;1.00;1.00;0.21;0.00;1.00;52714.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PEN;7.00;PEN2014RN;2.00;0.00;0.33;0.00;1.00;20232.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PHS;10.00;PHS2014RN;1.00;0.00;0.75;0.00;1.00;29935.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PMDB;12.00;PMDB2014RN;0.00;1.00;0.63;1.00;1.00;286722.00;702196.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PMN;13.00;PMN2014RN;1.00;1.00;0.67;0.00;1.00;36008.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PP;14.00;PP2014RN;2.00;0.00;0.17;0.00;1.00;9669.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PPS;17.00;PPS2014RN;1.00;1.00;0.13;0.00;1.00;31896.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PR;18.00;PR2014RN;2.00;0.00;0.13;0.00;1.00;69424.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PRB;19.00;PRB2014RN;2.00;0.00;0.17;0.00;1.00;3948.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PROS;21.00;PROS2014RN;2.00;0.00;0.33;0.00;1.00;266738.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PRP;22.00;PRP2014RN;2.00;0.00;0.29;0.00;1.00;17828.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PRTB;23.00;PRTB2014RN;2.00;0.00;0.04;0.00;1.00;307.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PSB;24.00;PSB2014RN;1.00;1.00;0.21;0.00;1.00;153986.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PSC;25.00;PSC2014RN;2.00;0.00;0.25;0.00;1.00;24769.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PSD;26.00;PSD2014RN;2.00;1.00;0.50;1.00;1.00;184517.00;623614.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PSDB;27.00;PSDB2014RN;0.00;1.00;0.21;0.00;1.00;15291.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PSDC;28.00;PSDC2014RN;2.00;0.00;0.42;0.00;1.00;6007.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PSL;29.00;PSL2014RN;2.00;0.00;0.04;1.00;0.00;1356.00;13396.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PSOL;30.00;PSOL2014RN;1.00;1.00;0.92;1.00;0.00;23985.00;129616.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PSTU;32.00;PSTU2014RN;1.00;0.00;0.21;1.00;0.00;7202.00;14549.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PT;33.00;PT2014RN;1.00;1.00;0.88;0.00;1.00;95768.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PTdoB;34.00;PTdoB2014RN;2.00;0.00;0.13;0.00;1.00;20740.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PTB;35.00;PTB2014RN;2.00;0.00;0.13;0.00;1.00;3116.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PTC;36.00;PTC2014RN;2.00;0.00;0.38;0.00;1.00;4582.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PTN;37.00;PTN2014RN;2.00;0.00;0.04;0.00;1.00;714.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;PV;38.00;PV2014RN;1.00;0.00;0.67;0.00;1.00;17122.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RN;60.00;SD;39.00;SD2014RN;2.00;0.00;0.08;0.00;1.00;62391.00;0.00;2327451.00;54023.00;3.00;0.68;2.00
2014.00;RO;61.00;DEM;1.00;DEM2014RO;2.00;0.00;0.50;0.00;1.00;26132.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PCdoB;3.00;PCdoB2014RO;1.00;1.00;0.96;0.00;1.00;21922.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PDT;6.00;PDT2014RO;1.00;0.00;0.54;0.00;1.00;50480.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PEN;7.00;PEN2014RO;2.00;0.00;0.63;0.00;1.00;31566.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PHS;10.00;PHS2014RO;1.00;0.00;0.29;0.00;1.00;1453.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PMDB;12.00;PMDB2014RO;0.00;1.00;1.08;1.00;1.00;116997.00;288220.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PMN;13.00;PMN2014RO;1.00;0.00;0.25;0.00;1.00;3929.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PP;14.00;PP2014RO;2.00;0.00;0.83;0.00;1.00;73348.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PPS;17.00;PPS2014RO;1.00;0.00;0.08;0.00;1.00;2720.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PR;18.00;PR2014RO;2.00;0.00;0.29;1.00;1.00;19594.00;121406.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PRB;19.00;PRB2014RO;2.00;0.00;0.54;0.00;1.00;21951.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PROS;21.00;PROS2014RO;2.00;0.00;0.08;0.00;1.00;2122.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PRP;22.00;PRP2014RO;2.00;0.00;0.38;0.00;1.00;37926.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PRTB;23.00;PRTB2014RO;2.00;0.00;0.04;0.00;1.00;421.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PSB;24.00;PSB2014RO;1.00;1.00;0.63;0.00;1.00;25484.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PSC;25.00;PSC2014RO;2.00;0.00;0.46;0.00;1.00;17121.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PSD;26.00;PSD2014RO;2.00;1.00;0.54;0.00;1.00;35031.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PSDB;27.00;PSDB2014RO;0.00;1.00;0.96;1.00;1.00;39933.00;284663.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PSDC;28.00;PSDC2014RO;2.00;0.00;1.38;0.00;1.00;45198.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PSL;29.00;PSL2014RO;2.00;0.00;0.25;0.00;1.00;8582.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PSOL;30.00;PSOL2014RO;1.00;0.00;0.29;1.00;1.00;1721.00;7757.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PSTU;32.00;PSTU2014RO;1.00;1.00;0.17;0.00;1.00;709.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PT;33.00;PT2014RO;1.00;1.00;1.13;1.00;0.00;74731.00;101612.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PTdoB;34.00;PTdoB2014RO;2.00;0.00;1.25;0.00;1.00;57392.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PTB;35.00;PTB2014RO;2.00;0.00;0.21;0.00;1.00;16151.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PTC;36.00;PTC2014RO;2.00;0.00;0.33;0.00;1.00;18184.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PTN;37.00;PTN2014RO;2.00;0.00;0.29;0.00;1.00;18990.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;PV;38.00;PV2014RO;1.00;0.00;0.75;0.00;1.00;26768.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RO;61.00;SD;39.00;SD2014RO;2.00;0.00;0.13;0.00;1.00;24925.00;0.00;1127154.00;34031.00;2.00;0.69;2.00
2014.00;RR;62.00;DEM;1.00;DEM2014RR;2.00;0.00;0.13;0.00;1.00;1910.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PCdoB;3.00;PCdoB2014RR;1.00;0.00;1.13;0.00;1.00;17065.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PDT;6.00;PDT2014RR;1.00;0.00;0.71;0.00;1.00;10999.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PEN;7.00;PEN2014RR;2.00;0.00;0.29;0.00;1.00;7781.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PHS;10.00;PHS2014RR;1.00;0.00;0.38;0.00;1.00;5172.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PMDB;12.00;PMDB2014RR;0.00;1.00;0.25;0.00;1.00;15905.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PMN;13.00;PMN2014RR;1.00;1.00;0.33;0.00;1.00;5768.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PP;14.00;PP2014RR;2.00;1.00;0.46;1.00;1.00;12446.00;100973.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PPL;16.00;PPL2014RR;1.00;0.00;0.75;0.00;1.00;2870.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PPS;17.00;PPS2014RR;1.00;1.00;1.17;0.00;1.00;10578.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PR;18.00;PR2014RR;2.00;0.00;0.25;0.00;1.00;4768.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PRB;19.00;PRB2014RR;2.00;0.00;0.83;0.00;1.00;28124.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PROS;21.00;PROS2014RR;2.00;0.00;0.63;0.00;1.00;8382.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PRP;22.00;PRP2014RR;2.00;0.00;1.96;0.00;1.00;20669.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PRTB;23.00;PRTB2014RR;2.00;0.00;1.29;0.00;1.00;9245.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PSB;24.00;PSB2014RR;1.00;0.00;0.50;1.00;1.00;12218.00;91578.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PSC;25.00;PSC2014RR;2.00;0.00;0.46;0.00;1.00;6554.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PSD;26.00;PSD2014RR;2.00;0.00;0.04;0.00;1.00;511.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PSDB;27.00;PSDB2014RR;0.00;1.00;0.33;0.00;1.00;12296.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PSDC;28.00;PSDC2014RR;2.00;0.00;0.83;0.00;1.00;12602.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PSL;29.00;PSL2014RR;2.00;0.00;0.33;0.00;1.00;10045.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PSOL;30.00;PSOL2014RR;1.00;0.00;0.33;1.00;1.00;1801.00;6975.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PSTU;32.00;PSTU2014RR;1.00;1.00;0.04;0.00;1.00;62.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PT;33.00;PT2014RR;1.00;0.00;0.29;1.00;1.00;6961.00;43897.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PTdoB;34.00;PTdoB2014RR;2.00;0.00;0.96;0.00;1.00;8647.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PTB;35.00;PTB2014RR;2.00;0.00;0.17;0.00;1.00;557.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PTC;36.00;PTC2014RR;2.00;0.00;0.08;0.00;1.00;2313.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PTN;37.00;PTN2014RR;2.00;0.00;0.21;0.00;1.00;4637.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;PV;38.00;PV2014RR;1.00;0.00;0.54;0.00;1.00;8856.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RR;62.00;SD;39.00;SD2014RR;2.00;0.00;0.46;0.00;1.00;3752.00;0.00;299558.00;9744.00;1.00;0.71;3.00
2014.00;RS;63.00;DEM;1.00;DEM2014RS;2.00;1.00;0.25;0.00;1.00;83362.00;0.00;299558.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PCdoB;3.00;PCdoB2014RS;1.00;1.00;0.49;0.00;1.00;358811.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PCB;4.00;PCB2014RS;1.00;0.00;0.02;1.00;0.00;2247.00;2253.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PDT;6.00;PDT2014RS;1.00;1.00;0.73;1.00;1.00;801768.00;263062.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PEN;7.00;PEN2014RS;2.00;0.00;0.36;0.00;1.00;8681.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PHS;10.00;PHS2014RS;1.00;0.00;0.05;0.00;1.00;1701.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PMDB;12.00;PMDB2014RS;0.00;1.00;1.02;1.00;1.00;840454.00;2487889.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PMN;13.00;PMN2014RS;1.00;1.00;0.05;0.00;0.00;3188.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PP;14.00;PP2014RS;2.00;1.00;0.98;1.00;1.00;830495.00;1342115.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PPL;16.00;PPL2014RS;1.00;0.00;0.38;0.00;1.00;48496.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PPS;17.00;PPS2014RS;1.00;1.00;0.07;0.00;1.00;55608.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PR;18.00;PR2014RS;2.00;0.00;0.18;0.00;1.00;66834.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PRB;19.00;PRB2014RS;2.00;0.00;0.33;0.00;1.00;123884.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PROS;21.00;PROS2014RS;2.00;0.00;0.07;0.00;1.00;16889.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PRP;22.00;PRP2014RS;2.00;0.00;0.04;0.00;1.00;4776.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PRTB;23.00;PRTB2014RS;2.00;0.00;0.18;1.00;1.00;7340.00;10154.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PSB;24.00;PSB2014RS;1.00;1.00;1.07;0.00;1.00;373659.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PSC;25.00;PSC2014RS;2.00;1.00;0.58;0.00;1.00;37873.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PSD;26.00;PSD2014RS;2.00;0.00;0.29;0.00;1.00;91835.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PSDB;27.00;PSDB2014RS;0.00;1.00;0.40;0.00;1.00;362834.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PSDC;28.00;PSDC2014RS;2.00;0.00;0.16;0.00;1.00;5992.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PSL;29.00;PSL2014RS;2.00;0.00;0.27;0.00;1.00;18299.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PSOL;30.00;PSOL2014RS;1.00;1.00;0.51;1.00;1.00;115669.00;47138.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PSTU;32.00;PSTU2014RS;1.00;1.00;0.05;0.00;1.00;8380.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PT;33.00;PT2014RS;1.00;1.00;1.07;1.00;1.00;1175605.00;2005743.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PTdoB;34.00;PTdoB2014RS;2.00;0.00;0.33;0.00;1.00;6962.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PTB;35.00;PTB2014RS;2.00;1.00;0.80;0.00;1.00;519840.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PTC;36.00;PTC2014RS;2.00;0.00;0.16;0.00;1.00;2732.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;PV;38.00;PV2014RS;1.00;0.00;0.82;0.00;1.00;65855.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;RS;63.00;SD;39.00;SD2014RS;2.00;0.00;0.36;0.00;1.00;69250.00;0.00;8392033.00;357816.00;5.00;0.75;3.00
2014.00;SC;64.00;DEM;1.00;DEM2014SC;2.00;0.00;0.15;0.00;1.00;112482.00;0.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PCdoB;3.00;PCdoB2014SC;1.00;1.00;0.23;0.00;1.00;55035.00;0.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PCB;4.00;PCB2014SC;1.00;0.00;0.00;1.00;0.00;0.00;3927.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PDT;6.00;PDT2014SC;1.00;0.00;0.38;0.00;1.00;97995.00;0.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PEN;7.00;PEN2014SC;2.00;0.00;0.33;0.00;1.00;7204.00;0.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PHS;10.00;PHS2014SC;1.00;0.00;0.15;0.00;1.00;2562.00;0.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PMDB;12.00;PMDB2014SC;0.00;1.00;0.73;0.00;1.00;799760.00;0.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PMN;13.00;PMN2014SC;1.00;1.00;0.05;0.00;1.00;1914.00;0.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PP;14.00;PP2014SC;2.00;1.00;0.90;0.00;1.00;379865.00;0.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PPL;16.00;PPL2014SC;1.00;0.00;0.20;1.00;1.00;3041.00;27437.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PPS;17.00;PPS2014SC;1.00;0.00;0.33;0.00;1.00;58574.00;0.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PR;18.00;PR2014SC;2.00;0.00;0.70;0.00;1.00;191485.00;0.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PRB;19.00;PRB2014SC;2.00;0.00;0.08;0.00;1.00;34534.00;0.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PROS;21.00;PROS2014SC;2.00;0.00;0.05;0.00;1.00;17708.00;0.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PRP;22.00;PRP2014SC;2.00;0.00;0.43;1.00;0.00;7214.00;8510.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PRTB;23.00;PRTB2014SC;2.00;0.00;0.10;0.00;1.00;737.00;0.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PSB;24.00;PSB2014SC;1.00;0.00;0.53;0.00;1.00;132112.00;0.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PSC;25.00;PSC2014SC;2.00;0.00;1.28;0.00;1.00;47430.00;0.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PSD;26.00;PSD2014SC;2.00;1.00;0.33;1.00;1.00;644264.00;1763735.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PSDB;27.00;PSDB2014SC;0.00;1.00;0.60;1.00;1.00;369712.00;1026722.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PSDC;28.00;PSDC2014SC;2.00;0.00;0.05;0.00;1.00;5075.00;0.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PSL;29.00;PSL2014SC;2.00;0.00;0.05;0.00;1.00;1108.00;0.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PSOL;30.00;PSOL2014SC;1.00;1.00;0.55;1.00;0.00;72158.00;61814.00;4859324.00;242553.00;5.00;0.77;3.00
2014.00;SC;64.00;PSTU;32.00;PSTU2014SC;1.00;1.00;0.08;1.00;0.00;3462.00;7420.00;4859324.00;242553.00;5.00;0.77;3.00
